neg_pos,word,value,inflections
neg,Trübsal,-0.189,"Trübsalen,Trübsale"
neg,Turbolenz,-0.0048,NA
neg,Turbolenzen,-0.0048,NA
neg,Tyrannei,-0.3243,Tyranneien
neg,Täuschung,-0.3445,Täuschungen
neg,Umtausch,-0.343,"Umtauschen,Umtausches,Umtauschs,Umtäusche,Umtausche,Umtäuschen"
neg,Unbehagen,-0.3291,Unbehagens
neg,Unbehaglichkeit,-0.0048,Unbehaglichkeiten
neg,Unbeliebtheit,-0.0048,NA
neg,Unbequemlichkeit,-0.0048,Unbequemlichkeiten
neg,Unbestimmtheit,-0.0537,NA
neg,Undankbarkeit,-0.0048,NA
neg,Unehrlichkeit,-0.0048,NA
neg,Uneinigkeit,-0.3289,Uneinigkeiten
neg,Unerbittlichkeit,-0.0048,NA
neg,Unerträglichkeit,-0.0048,NA
neg,Unfall,-0.0048,"Unfällen,Unfalls,Unfälle,Unfalles"
neg,Unfreundlichkeit,-0.3085,Unfreundlichkeiten
neg,Unfug,-0.3394,NA
neg,Unfähigkeit,-0.1896,NA
neg,Ungeduld,-0.4655,NA
neg,Ungehorsamkeit,-0.0048,NA
neg,Ungenauigkeit,-0.0048,Ungenauigkeiten
neg,Ungerechtigkeit,-0.3419,Ungerechtigkeiten
neg,Ungeschicklichkeit,-0.3116,Ungeschicklichkeiten
neg,Unglaubwürdigkeit,-0.0048,NA
neg,Ungleichheit,-0.0048,Ungleichheiten
neg,Unglück,-0.5004,"Unglückes,Unglücks,Unglücke,Unglücken"
neg,Unheilbarkeit,-0.0048,NA
neg,Unhöflichkeit,-0.0048,Unhöflichkeiten
neg,Unklarheit,-0.0048,Unklarheiten
neg,Unmenschlichkeit,-0.0048,Unmenschlichkeiten
neg,Unmoral,-0.3172,NA
neg,Unmut,-0.3394,"Unmutes,Unmuts"
neg,Unordnung,-0.3391,Unordnungen
neg,Unrecht,-0.5086,"Unrechtes,Unrechts"
neg,Unregelmäßigkeit,-0.0048,Unregelmäßigkeiten
neg,Unrentabilität,-0.0048,NA
neg,Unruhe,-0.201,NA
neg,Unsicherheit,-0.358,Unsicherheiten
neg,Unsinn,-0.4969,"Unsinnes,Unsinns"
neg,Unstetigkeit,-0.3075,Unstetigkeiten
neg,Unstimmigkeit,-0.0048,Unstimmigkeiten
neg,Unterbrechung,-0.0048,Unterbrechungen
neg,Unterdrückung,-0.0048,Unterdrückungen
neg,Untergang,-0.3498,"Untergangs,Untergängen,Unterganges,Untergänge"
neg,Unterlassung,-0.0048,Unterlassungen
neg,Unterwerfung,-0.3279,Unterwerfungen
neg,Untreue,-0.3293,NA
neg,Unverantwortlichkeit,-0.3068,NA
neg,Unvereinbarkeit,-0.0048,Unvereinbarkeiten
neg,Unverhältnismäßigkeit,-0.0048,NA
neg,Unverschämtheit,-0.0048,Unverschämtheiten
neg,Unvollkommenheit,-0.0048,Unvollkommenheiten
neg,Unvollständigkeit,-0.0048,NA
neg,Unwahrheit,-0.466,Unwahrheiten
neg,Unwirksamkeit,-0.0048,NA
neg,Unwirtschaftlichkeit,-0.0048,NA
neg,Unwissenheit,-0.4935,NA
neg,Unzufriedenheit,-0.6324,NA
neg,Unzumutbarkeit,-0.0048,Unzumutbarkeiten
neg,Unzuverlässigkeit,-0.0048,NA
neg,Vagheit,-0.0048,Vagheiten
neg,Verachtung,-0.3308,NA
neg,Verbannung,-0.0048,Verbannungen
neg,Verbot,-0.0048,"Verbots,Verbotes,Verboten,Verbote"
neg,Verdacht,-0.8074,"Verdachts,Verdachte,Verdachten,Verdachtes"
neg,Verdorbenheit,-0.0048,NA
neg,Verdrängung,-0.0048,Verdrängungen
neg,Verdächtige,-0.0048,NA
neg,Verfall,-0.0048,"Verfalles,Verfalls"
neg,Verfehlung,-0.0048,Verfehlungen
neg,Vergeltung,-0.3369,Vergeltungen
neg,Vergeltungsmaßnahme,-0.0048,Vergeltungsmaßnahmen
neg,Vergeudung,-0.0048,Vergeudungen
neg,Verherrlichung,-0.0048,NA
neg,Verhängnis,-0.0048,"Verhängnisses,Verhängnissen,Verhängnise,Verhängnisen,Verhängnises,Verhängnisse,Verhängniss"
neg,Verkleinerung,-0.0048,Verkleinerungen
neg,Verlangsamung,-0.0048,Verlangsamungen
neg,Verletzung,-0.5032,Verletzungen
neg,Verleumdung,-0.4792,Verleumdungen
neg,Verlierer,-0.3441,"Verlierern,Verlierers"
neg,Verlust,-0.5204,NA
neg,Vermeidung,-0.0048,Vermeidungen
neg,Verminderung,-0.0048,Verminderungen
neg,Vernachlässigung,-0.328,Vernachlässigungen
neg,Vernichtung,-0.4883,Vernichtungen
neg,Verrat,-0.0048,"Verrats,Verraten,Verrate,Verrates"
neg,Verräter,-0.3352,"Verräters,Verrätern"
neg,Verrückter,-0.0447,NA
neg,Verrücktheit,-0.0048,Verrücktheiten
neg,Versagen,-0.3517,NA
neg,Verschlechterung,-0.4959,Verschlechterungen
neg,Verschmutzung,-0.3392,Verschmutzungen
neg,Verschwendung,-0.0048,Verschwendungen
neg,Verschwörung,-0.3355,Verschwörungen
neg,Versenkung,-0.0048,Versenkungen
neg,Versklavung,-0.0048,Versklavungen
neg,Verstoß,-0.0048,"Verstoßes,Verstöße,Verstößen,Verstoßs"
neg,Verstrickung,-0.0048,Verstrickungen
neg,Versuchung,-0.3463,Versuchungen
neg,Versäumnis,-0.0048,"Versäumniss,Versäumnise,Versäumnises,Versäumnisen"
neg,Vertreibung,-0.0048,Vertreibungen
neg,Verurteilung,-0.0048,Verurteilungen
neg,Verweigerung,-0.3441,Verweigerungen
neg,Verwerfung,-0.3202,Verwerfungen
neg,Verwirrung,-0.3323,Verwirrungen
neg,Verwundung,-0.0048,Verwundungen
neg,Verwüstung,-0.0048,Verwüstungen
neg,Verzerrung,-0.0048,Verzerrungen
neg,Verzicht,-0.2022,"Verzichts,Verzichtes,Verzichten,Verzichte"
neg,Verzweiflung,-0.0048,Verzweiflungen
neg,Verzögerung,-0.0048,Verzögerungen
neg,Vorurteil,-0.6261,"Vorurteils,Vorurteilen,Vorurteile"
neg,Vorwand,-0.0048,"Vorwände,Vorwandes,Vorwands,Vorwänden"
neg,Vorwurf,-0.5095,"Vorwürfen,Vorwurfs,Vorwürfe,Vorwurfes"
neg,Wahnsinn,-0.0048,Wahnsinns
neg,Wermutstropfen,-0.3356,Wermutstropfens
neg,Wertlosigkeit,-0.0048,NA
neg,Wertverlust,-0.0048,"Wertverluste,Wertverlustes,Wertverlusts,Wertverlusten"
neg,Wichtigtuer,-0.0048,"Wichtigtuers,Wichtigtuern"
neg,Widernatürlichkeit,-0.0048,Widernatürlichkeiten
neg,Widerruf,-0.0048,Widerrufs
neg,Widerspruch,-0.3655,"Widersprüche,Widersprüchen,Widerspruchs,Widerspruches"
neg,Widrigkeit,-0.0048,Widrigkeiten
neg,Wirtschaftskrise,-0.0048,Wirtschaftskrisen
neg,Wrack,-0.0048,Wracks
neg,Wunde,-0.3396,Wunden
neg,Wut,-0.4726,NA
neg,Wüste,-0.0048,Wüsten
neg,Zahlungsunfähigkeit,-0.0048,Zahlungsunfähigkeiten
neg,Zeitverschwendung,-0.3223,Zeitverschwendungen
neg,Zensur,-0.3468,Zensuren
neg,Zerrung,-0.0048,Zerrungen
neg,Zerschlagung,-0.0048,Zerschlagungen
neg,Zerstörung,-0.3578,Zerstörungen
neg,Ziellosigkeit,-0.0048,NA
neg,Zoll,-0.0048,"Zolls,Zölle,Zolln,Zolles,Zöllen"
neg,Zorn,-0.3537,NA
neg,Zumutung,-0.3286,Zumutungen
neg,Zusammenbruch,-0.0048,"Zusammenbrüche,Zusammenbruchs,Zusammenbruches,Zusammenbrüchen"
neg,Zusammenstoß,-0.3302,"Zusammenstoßes,Zusammenstöße,Zusammenstoßs,Zusammenstößen"
neg,Zwang,-0.0721,"Zwanges,Zwängen,Zwänge,Zwangs"
neg,Zwangslage,-0.0048,Zwangslagen
neg,Zwangsmaßnahmen,-0.0048,NA
neg,Zweifel,-0.0048,NA
neg,Zwietracht,-0.0048,NA
neg,abbauen,-0.0578,NA
neg,abbrechen,-0.3482,NA
neg,abdanken,-0.0048,"abgedankt,abdanke,abdankte,abdank,abdankt,abdanktet,abdankest,abdankst,abdanktest,abdankten,abdanket"
neg,abdämpfen,-0.0048,NA
neg,abfallen,-0.0048,NA
neg,abfällig,-0.3197,"abfälligstes,abfälligster,abfälligste,abfälligsten,abfälligst,abfälligstem,abfällige,abfälligerer,abfälliger,abfälligere,abfälliges,abfälligeren,abfälligerem,abfälligen,abfälligem,abfälligeres"
neg,abführen,-0.3358,"abführtet,abführt,abführst,abführe,abführte,abführet,abführ,abgeführt,abführtest,abführten,abführest"
neg,abgebrochen,-0.0048,NA
neg,abgedroschen,-0.1839,"abgedroschner,abgedroschenste,abgedroschenem,abgedroscheneres,abgedroschenst,abgedroschenerer,abgedroschener,abgedroschenes,abgedroschenerem,abgedroscheneren,abgedroschneren,abgedroschenen,abgedroschnerem,abgedroschneres,abgedroschnerer,abgedroschensten,abgedroschenere,abgedroschenstem,abgedroschenstes,abgedroschenster,abgedroschnere,abgedroschene"
neg,abgestanden,-0.0368,"abgestandnerer,abgestandneres,abgestandenen,abgestandenem,abgestandenes,abgestandener,abgestandenstes,abgestandenere,abgestandenster,abgestandenstem,abgestandensten,abgestandenste,abgestandnere,abgestandene,abgestandeneren,abgestandenerem,abgestandenst,abgestandneren,abgestandeneres,abgestandnerem,abgestandenerer,abgestandner"
neg,abgetakelt,-0.0048,"abgetakeltstem,abgetakeltere,abgetakeltste,abgetakeltsten,abgetakeltstes,abgetakeltster,abgetakelten,abgetakelteren,abgetakeltem,abgetakeltst,abgetakelte,abgetakelterem,abgetakeltes,abgetakelter,abgetakelterer,abgetakelteres"
neg,abgleiten,-0.0397,NA
neg,abgründig,-0.1719,"abgründiger,abgründiges,abgründigst,abgründigste,abgründigstem,abgründige,abgründigeres,abgründigsten,abgründigerer,abgründigerem,abgründigeren,abgründigster,abgründigstes,abgründigen,abgründigem,abgründigere"
neg,abhängig,-0.0048,"abhängigstem,abhängigsten,abhängiges,abhängiger,abhängigere,abhängigem,abhängigen,abhängigste,abhängigerer,abhängigeres,abhängigster,abhängigstes,abhängigerem,abhängige,abhängigeren,abhängigst"
neg,ablaufen,-0.0048,NA
neg,ablehnen,-0.6458,"ablehn,ablehntest,ablehnten,ablehnest,ablehnet,ablehntet,ablehnst,ablehnte,ablehnt,ablehne,abgelehnt"
neg,ablenken,-0.042,"ablenket,ablenkten,abgelenkt,ablenke,ablenkte,ablenkt,ablenktet,ablenkst,ablenkest,ablenk,ablenktest"
neg,abnehmen,-0.0292,NA
neg,abnutzen,-0.0417,"abnutzten,abgenutzt,abnutzte,abnutze,abnutztest,abnutzt,abnutz,abnutztet,abnutzet,abnutzest"
neg,abraten,-0.3353,NA
neg,abreissen,-0.3116,NA
neg,abrupt,-0.0048,"abruptestes,abruptester,abrupteste,abruptesten,abruptestem,abrupte,abrupteren,abrupterem,abruptest,abrupteres,abrupterer,abrupten,abruptem,abruptere,abruptes,abrupter"
neg,abrutschen,-0.0048,NA
neg,abschaffen,-0.0048,NA
neg,abschießen,-0.0048,NA
neg,abschrecken,-0.178,"abschrecket,abschreck,abschreckest,abschreckten,abschreckte,abschrecktest,abschreckt,abschrecke,abschreckst,abgeschreckt,abschrecktet"
neg,abschreckend,-0.049,NA
neg,abschreiben,-0.1847,NA
neg,abschwächen,-0.0048,"abschwächt,abschwäche,abschwächten,abschwächte,abschwäch,abschwächst,abgeschwächt,abschwächtest,abschwächet,abschwächest,abschwächtet"
neg,abschätzig,-0.0048,"abschätzigere,abschätzigeres,abschätzigerer,abschätzigeren,abschätzigem,abschätzigerem,abschätzigstes,abschätzigen,abschätzigst,abschätzige,abschätziger,abschätziges,abschätzigste,abschätzigsten,abschätzigstem,abschätzigster"
neg,absenken,-0.0048,NA
neg,absinken,-0.3269,NA
neg,abspalten,-0.3099,NA
neg,absperren,-0.0048,NA
neg,absteigen,-0.4776,NA
neg,abstoßen,-0.1796,NA
neg,abstoßend,-0.5859,"abstoßendstem,abstoßendsten,abstoßenderer,abstoßendster,abstoßendere,abstoßenderes,abstoßendst,abstoßendstes,abstoßende,abstoßenden,abstoßendem,abstoßendes,abstoßender,abstoßendste,abstoßenderen,abstoßenderem"
neg,abstumpfen,-0.0048,"abstumpf,abstumpfet,abstumpfest,abstumpften,abgestumpft,abstumpftet,abstumpfe,abstumpftest,abstumpfte,abstumpft,abstumpfst"
neg,abstürzen,-0.4697,"abstürztet,abstürzt,abstürze,abstürzte,abstürz,abstürzet,abstürzest,abstürzten,abgestürzt,abstürztest"
neg,absurd,-0.212,"absurdester,absurdestes,absurderer,absurdesten,absurden,absurdem,absurderen,absurderem,absurdestem,absurdere,absurdeste,absurde,absurder,absurdest,absurdes,absurderes"
neg,abtragen,-0.0048,NA
neg,abweichen,-0.3422,NA
neg,abweisen,-0.0048,NA
neg,abwerten,-0.4521,"abwertest,abgewertet,abwerttest,abwertten,abwert,abwertete,abwerteten,abwerte,abwertetet,abwertte,abwerttet,abwertetest,abwertet"
neg,achtlos,-0.0048,"achtloses,achtlosere,achtlosestes,achtlosester,achtlose,achtlosest,achtloseren,achtloseste,achtloseres,achtloserer,achtlosestem,achtlosesten,achtloser,achtlosen,achtlosem,achtloserem"
neg,aggressiv,-0.4484,"aggressivst,aggressiveren,aggressiverem,aggressivster,aggressiverer,aggressiven,aggressivem,aggressivsten,aggressives,aggressivste,aggressiver,aggressivstem,aggressiveres,aggressivstes,aggressivere,aggressive"
neg,alarmieren,-0.0048,"alarmiertest,alarmieret,alarmierten,alarmiere,alarmiertet,alarmier,alarmierest,alarmierst,alarmierte,alarmiert"
neg,alkoholisiert,-0.0048,"alkoholisierten,alkoholisiertem,alkoholisierteste,alkoholisierte,alkoholisiertester,alkoholisiertestes,alkoholisiertes,alkoholisiertest,alkoholisiertesten,alkoholisierter,alkoholisiertestem,alkoholisierterer,alkoholisiertere,alkoholisierteres,alkoholisierteren,alkoholisierterem"
neg,alt,-0.0048,"alte,altem,alten,ältest,alter,altes,älteres,ältester,älterer,älter,ältere,älterem,ältestem,ältesten,älteren,älteste,ältestes"
neg,altmodisch,-0.0382,"altmodische,altmodischstes,altmodischere,altmodischeres,altmodischster,altmodischerer,altmodischstem,altmodischsten,altmodischer,altmodisches,altmodischem,altmodischen,altmodischste,altmodischst,altmodischeren,altmodischerem"
neg,amateurhaft,-0.4485,"amateurhaftes,amateurhaftestes,amateurhafterem,amateurhaftester,amateurhaftem,amateurhaften,amateurhaftestem,amateurhaftesten,amateurhaftest,amateurhafte,amateurhafter,amateurhafteren,amateurhafterer,amateurhaftere,amateurhafteres,amateurhafteste"
neg,ambivalent,-0.4628,"ambivalenterer,ambivalentestem,ambivalentesten,ambivalentem,ambivalenteren,ambivalenterem,ambivalentestes,ambivalentester,ambivalenten,ambivalentes,ambivalenter,ambivalenteste,ambivalenteres,ambivalentest,ambivalente,ambivalentere"
neg,androhen,-0.0048,"angedroht,androhte,androhest,androhtest,androhet,androh,androhst,androhe,androhten,androht,androhtet"
neg,anfällig,-0.1884,"anfällige,anfälligstes,anfälligster,anfälligerem,anfälliges,anfälliger,anfälligeren,anfälligsten,anfälligem,anfälligste,anfälligstem,anfälligen,anfälligeres,anfälligerer,anfälligere,anfälligst"
neg,angespannt,-0.4744,"angespannterer,angespannten,angespannteres,angespanntestem,angespanntesten,angespanntem,angespannteren,angespannte,angespannterem,angespanntester,angespanntestes,angespanntere,angespanntes,angespannter,angespanntest,angespannteste"
neg,angestrengt,-0.0415,"angestrengteste,angestrengtestes,angestrengten,angestrengte,angestrengtem,angestrengtes,angestrengter,angestrengterer,angestrengtester,angestrengteres,angestrengterem,angestrengteren,angestrengtestem,angestrengtesten,angestrengtere,angestrengtest"
neg,angetrunken,-0.0048,"angetrunkenen,angetrunkenem,angetrunkener,angetrunkene,angetrunknerer,angetrunkenst,angetrunkneren,angetrunknerem,angetrunknere,angetrunkenere,angetrunkeneren,angetrunkneres,angetrunkenerer,angetrunkeneres,angetrunkner,angetrunkenste,angetrunkenes,angetrunkenstem,angetrunkenster,angetrunkensten,angetrunkenstes,angetrunkenerem"
neg,angreifen,-0.0464,NA
neg,anklagen,-0.0048,"anklagten,anklagtet,anklagest,anklage,angeklagt,anklagt,anklag,anklaget,anklagst,anklagtest,anklagte"
neg,anmaßen,-0.0048,"anmaßtet,anmaßest,anmaßtest,anmaßt,anmaße,anmaßten,angemaßt,anmaß,anmaßet,anmaßte"
neg,annullieren,-0.3149,"annulliertet,annulliert,annulliere,annullierst,annullierte,annullier,annullierest,annulliertest,annullierten,annullieret"
neg,anschießen,-0.0048,NA
neg,anspannen,-0.0444,"anspannte,anspannt,anspanne,anspannten,anspann,angespannt,anspanntet,anspanntest,anspannst,anspannet,anspannest"
neg,anstrengen,-0.0048,"anstrengtet,anstrengest,anstrenget,angestrengt,anstrengtest,anstreng,anstrengte,anstrengten,anstrengt,anstrengst,anstrenge"
neg,anstrengend,-0.0048,"anstrengendem,anstrengendsten,anstrengenden,anstrengenderes,anstrengendstem,anstrengenderer,anstrengendster,anstrengendes,anstrengender,anstrengendste,anstrengenderen,anstrengenderem,anstrengendere,anstrengende,anstrengendstes,anstrengendst"
neg,anstößig,-0.0048,"anstößigst,anstößigster,anstößigerer,anstößigstes,anstößigerem,anstößigeren,anstößigste,anstößiger,anstößiges,anstößigere,anstößigen,anstößigem,anstößigsten,anstößigeres,anstößigstem,anstößige"
neg,antiquiert,-0.0048,"antiquiertes,antiquiertere,antiquierter,antiquiertestem,antiquiertesten,antiquiertester,antiquierterem,antiquiertestes,antiquierteren,antiquierteres,antiquierte,antiquierterer,antiquierteste,antiquierten,antiquiertem,antiquiertest"
neg,anzünden,-0.3333,NA
neg,apathisch,-0.3252,"apathischerem,apathischeren,apathischste,apathischerer,apathischem,apathischster,apathischen,apathischst,apathischstes,apathischstem,apathischsten,apathischer,apathischere,apathischeres,apathisches,apathische"
neg,apokalyptisch,-0.0048,"apokalyptischeren,apokalyptischen,apokalyptischerem,apokalyptischst,apokalyptischem,apokalyptischstes,apokalyptischster,apokalyptischsten,apokalyptisches,apokalyptischstem,apokalyptischer,apokalyptischere,apokalyptischste,apokalyptische,apokalyptischerer,apokalyptischeres"
neg,arbeitslos,-0.3426,"arbeitslosere,arbeitslose,arbeitslosst,arbeitsloserer,arbeitsloseres,arbeitsloserem,arbeitsloseren,arbeitslosste,arbeitsloses,arbeitsloser,arbeitslosster,arbeitslosstes,arbeitslossten,arbeitslosstem,arbeitslosem,arbeitslosen"
neg,archaisch,-0.0048,"archaische,archaischstem,archaischst,archaischsten,archaischstes,archaischste,archaischster,archaischeren,archaischeres,archaischerer,archaischere,archaisches,archaischerem,archaischen,archaischem,archaischer"
neg,arm,-0.4546,"ärmst,armem,armen,ärmerer,arme,ärmeres,ärmeren,ärmerem,armes,armer,ärmer,ärmstes,ärmster,ärmste,ärmsten,ärmstem,ärmere"
neg,armselig,-0.1814,"armseligen,armseligem,armselige,armseliges,armseligst,armseliger,armseligste,armseligster,armseligstes,armseligerem,armseligstem,armseligsten,armseligeren,armseligere,armseligerer,armseligeres"
neg,arrogant,-0.4659,"arrogante,arroganteste,arrogantem,arroganten,arrogantestem,arrogantesten,arroganter,arrogantes,arrogantest,arrogantester,arrogantestes,arroganteres,arroganterer,arroganteren,arrogantere,arroganterem"
neg,attackieren,-0.0048,"attackieret,attackiertet,attackierest,attackiertest,attackiere,attackier,attackierten,attackiert,attackierst,attackierte"
neg,aufblasen,-0.0048,NA
neg,aufblähen,-0.0048,"aufblähtet,aufblähest,aufbläh,aufbläht,aufblähe,aufgebläht,aufblähte,aufblähet,aufblähst,aufblähtest,aufblähten"
neg,aufbringen,-0.0048,NA
neg,auffallen,-0.3386,NA
neg,aufgeben,-0.2098,NA
neg,aufgebracht,-0.0048,"aufgebrachterem,aufgebrachtest,aufgebrachte,aufgebrachten,aufgebrachtem,aufgebrachteren,aufgebrachtestes,aufgebrachtester,aufgebrachter,aufgebrachteres,aufgebrachterer,aufgebrachtes,aufgebrachtesten,aufgebrachtestem,aufgebrachtere,aufgebrachteste"
neg,aufgeregt,-0.0048,"aufgeregteres,aufgeregterer,aufgeregterem,aufgeregtestes,aufgeregteren,aufgeregtester,aufgeregten,aufgeregtem,aufgeregtere,aufgeregter,aufgeregtest,aufgeregtesten,aufgeregtes,aufgeregtestem,aufgeregte,aufgeregteste"
neg,aufhören,-0.0142,NA
neg,auflösen,-0.0412,"auflöstet,auflöst,auflöse,auflöstest,auflöste,auflösten,auflöset,auflös,aufgelöst,auflösest"
neg,aufregen,-0.0048,"aufregt,aufrege,aufregtet,aufregst,aufgeregt,aufregte,aufreget,aufregtest,aufregten,aufreg,aufregest"
neg,aufreibend,-0.0048,NA
neg,aufrühren,-0.0256,"aufrühr,aufrührtest,aufrührtet,aufrühret,aufrühre,aufrührten,aufrührte,aufrührt,aufgerührt,aufrührst,aufrührest"
neg,aufschlagen,-0.04,NA
neg,aufschreien,-0.043,NA
neg,aufwühlen,-0.0398,NA
neg,ausbeuten,-0.3215,"ausgebeutet,ausbeutete,ausbeutten,ausbeuttest,ausbeutet,ausbeuteten,ausbeutetest,ausbeutte,ausbeutetet,ausbeutest,ausbeut,ausbeute,ausbeuttet"
neg,ausbrechen,-0.1819,NA
neg,auseinanderfallen,-0.0048,NA
neg,auseinandersetzen,-0.0584,NA
neg,ausfallen,-0.3481,NA
neg,ausgehungert,-0.0048,"ausgehungertster,ausgehungertstes,ausgehungertere,ausgehungertes,ausgehungerte,ausgehungerter,ausgehungerten,ausgehungertem,ausgehungerteren,ausgehungertstem,ausgehungertst,ausgehungertsten,ausgehungerterem,ausgehungerterer,ausgehungertste,ausgehungerteres"
neg,ausgestorben,-0.0389,"ausgestorbnerer,ausgestorbenem,ausgestorbnere,ausgestorbenen,ausgestorbner,ausgestorbneren,ausgestorbenere,ausgestorbnerem,ausgestorbener,ausgestorbene,ausgestorbenerer,ausgestorbenes,ausgestorbeneres,ausgestorbeneren,ausgestorbneres,ausgestorbenster,ausgestorbenstes,ausgestorbenst,ausgestorbenerem,ausgestorbenste,ausgestorbenstem,ausgestorbensten"
neg,ausgleiten,-0.0048,NA
neg,ausgrenzen,-0.0048,NA
neg,ausradieren,-0.0048,"ausradiertet,ausradierest,ausradierten,ausradier,ausradierte,ausradierst,ausradieret,ausradiertest,ausradiert,ausradiere"
neg,ausrotten,-0.0048,"ausrotttet,ausrottten,ausrottest,ausrotttest,ausrott,ausrottet,ausrotteten,ausrottetest,ausgerottet,ausrottetet,ausrotte,ausrottte,ausrottete"
neg,ausschalten,-0.0048,"ausschaltest,ausschaltte,ausschaltet,ausschaltetest,ausschalttet,ausschalt,ausschalttest,ausschaltetet,ausschalte,ausgeschaltet,ausschalteten,ausschaltten,ausschaltete"
neg,ausschließen,-0.4935,NA
neg,aussetzen,-0.3413,"aussetz,aussetzte,aussetzest,aussetztet,aussetztest,aussetzten,aussetze,ausgesetzt,aussetzet,aussetzt"
neg,aussichtslos,-0.183,"aussichtslosestem,aussichtslosester,aussichtslosestes,aussichtsloseste,aussichtsloses,aussichtsloser,aussichtslosesten,aussichtsloserem,aussichtsloseren,aussichtslosen,aussichtsloserer,aussichtslosem,aussichtslosere,aussichtsloseres,aussichtslose,aussichtslosest"
neg,aussterben,-0.0048,NA
neg,banal,-0.3166,"banaleres,banalerer,banaleren,banalste,banalsten,banalstem,banales,banalst,banaler,banalere,banale,banalerem,banalem,banalen,banalstes,banalster"
neg,barbarisch,-0.3176,"barbarischer,barbarisches,barbarischen,barbarischem,barbarischste,barbarischst,barbarischeren,barbarischerem,barbarischstes,barbarischster,barbarischere,barbarischerer,barbarische,barbarischstem,barbarischsten,barbarischeres"
neg,beanstandet,-0.333,NA
neg,bedauerlich,-0.0551,"bedauerlichsten,bedauerlichstem,bedauerlicheres,bedauerlichste,bedauerlicherer,bedauerlicheren,bedauerlichem,bedauerlicherem,bedauerlichen,bedauerliche,bedauerliches,bedauerlicher,bedauerlichstes,bedauerlichster,bedauerlichere,bedauerlichst"
neg,bedauern,-0.0574,NA
neg,bedauernswert,-0.0048,"bedauernswerter,bedauernswertes,bedauernswertere,bedauernswerte,bedauernswerten,bedauernswerteren,bedauernswerterem,bedauernswertestem,bedauernswertesten,bedauernswertester,bedauernswertestes,bedauernswertest,bedauernswertem,bedauernswerterer,bedauernswerteres,bedauernswerteste"
neg,bedenklich,-0.7701,"bedenklicherem,bedenkliches,bedenklicher,bedenklicheren,bedenklicheres,bedenklichster,bedenklichstes,bedenklichste,bedenklicherer,bedenkliche,bedenklichst,bedenklichere,bedenklichsten,bedenklichem,bedenklichstem,bedenklichen"
neg,bedeppert,-0.0048,"bedeppertem,bedeppertere,bedepperterem,bedepperteren,bedepperte,bedepperteres,bedepperten,bedepperterer,bedeppertesten,bedepperteste,bedeppertestem,bedeppertest,bedeppertestes,bedeppertester,bedepperter,bedeppertes"
neg,bedeutungslos,-0.6046,"bedeutungsloseste,bedeutungslosesten,bedeutungslosestem,bedeutungsloserem,bedeutungslosester,bedeutungslosere,bedeutungsloseres,bedeutungsloseren,bedeutungsloserer,bedeutungslosest,bedeutungslosestes,bedeutungslose,bedeutungslosen,bedeutungslosem,bedeutungsloser,bedeutungsloses"
neg,bedrohen,-0.3408,"bedrohten,bedroht,bedrohe,bedroh,bedrohet,bedrohtest,bedrohest,bedrohtet,bedrohte,bedrohst"
neg,bedrohlich,-0.4726,"bedrohlichere,bedrohlichst,bedrohlichste,bedrohlicherer,bedrohlicheres,bedrohlicherem,bedrohlicheren,bedrohlicher,bedrohlichstes,bedrohlichster,bedrohliches,bedrohlichen,bedrohlichstem,bedrohlichem,bedrohlichsten,bedrohliche"
neg,bedrängen,-0.0048,"bedräng,bedrängtet,bedränget,bedränge,bedrängten,bedrängest,bedrängtest,bedrängte,bedrängt,bedrängst"
neg,bedrücken,-0.3123,"bedrückten,bedrück,bedrückst,bedrückte,bedrücket,bedrücktet,bedrückest,bedrücktest,bedrückt,bedrücke"
neg,bedrückt,-0.0494,"bedrückteren,bedrückterem,bedrückte,bedrücktester,bedrücktestes,bedrückteres,bedrückterer,bedrückteste,bedrücktest,bedrückten,bedrücktem,bedrücktes,bedrücktestem,bedrückter,bedrücktesten,bedrücktere"
neg,bedürftig,-0.0048,"bedürftigstes,bedürftigen,bedürftigeres,bedürftige,bedürftigerer,bedürftigster,bedürftigeren,bedürftigem,bedürftigerem,bedürftigere,bedürftigst,bedürftiges,bedürftiger,bedürftigsten,bedürftigste,bedürftigstem"
neg,beeinträchtigen,-0.4979,"beeinträchtigten,beeinträchtigest,beeinträchtige,beeinträchtigtest,beeinträchtigt,beeinträchtigst,beeinträchtigte,beeinträchtigtet,beeinträchtiget,beeinträchtig"
neg,beenden,-0.0603,"beendest,beende,beendeten,beendete,beendtet,beendetest,beendte,beendetet,beendtest,beendet,beendten,beend"
neg,befallen,-0.334,NA
neg,befangen,-0.3253,"befangeneres,befangenerer,befangnerem,befangneren,befangenst,befangenere,befangeneren,befangenerem,befangenste,befangner,befangenstes,befangenster,befangenstem,befangnere,befangensten,befangnerer,befangenes,befangneres,befangener,befangene,befangenem,befangenen"
neg,befremdlich,-0.0048,"befremdlichen,befremdliches,befremdlicher,befremdlichstes,befremdlichster,befremdlichem,befremdlichsten,befremdlichstem,befremdlicheres,befremdlicherer,befremdlichere,befremdlichst,befremdlichste,befremdliche,befremdlicherem,befremdlicheren"
